83.059,1.0,0.895061728,73.9933642,42.4214399,6,26,48,8,6,0,30,8,20,3,0,7,8,6,1,0
82.545,0.990740741,0.916666667,75.74873457,33.34933211,1,22,2,10,15,2,12,10,13,10,0,2,6,17,9,4
83.402,1.0,0.867283951,69.15135802,36.48007729,4,25,39,8,19,3,11,9,13,0,4,3,3,18,1,21
81.07,0.99691358,0.922839506,77.2195679,19.45608307,6,15,45,9,7,1,25,8,19,10,0,10,0,0,10,24
82.579,1.0,0.87037037,72.64679012,26.47753079,7,20,47,10,18,0,28,8,13,9,0,6,0,13,10,14
80.933,0.74691358,0.956790123,77.97274691,30.12140796,2,24,39,9,10,0,23,9,18,8,0,10,4,8,4,16
84.088,1.0,0.790123457,61.4812037,33.49490984,8,12,30,10,14,5,13,8,15,2,0,4,9,20,6,15
80.624,0.947530864,0.966049383,78.80398148,25.00929855,6,21,41,8,14,1,25,9,11,0,3,5,12,20,9,1
82.888,1.0,0.833333333,70.17135802,29.86110235,0,12,40,8,10,5,36,9,17,7,0,7,4,24,3,22
82.03,0.919753086,0.947530864,77.71509259,39.51348999,3,26,46,9,6,0,42,8,15,6,0,3,11,6,2,4
82.03,0.87345679,0.950617284,77.82768519,37.25529738,2,26,48,10,6,0,46,8,15,3,0,3,8,0,3,8
83.711,1.0,0.651234568,40.30401235,38.27923274,8,26,0,10,6,6,0,8,20,10,0,10,0,0,1,24
81.619,0.966049383,0.913580247,75.34518519,37.09889999,2,26,24,9,12,1,0,8,15,1,6,6,5,7,1,17
83.265,1.0,0.842592593,68.44725309,30.91914084,6,23,30,10,11,3,11,10,16,10,2,4,4,21,9,10
81.824,0.969135802,0.932098765,77.22006173,21.81376473,5,22,42,8,14,0,25,9,11,0,2,7,12,19,10,1
84.294,1.0,0.737654321,56.27666667,39.53470211,8,21,43,8,11,3,24,8,13,0,3,2,12,19,7,1
82.236,0.882716049,0.944444444,77.65246914,40.25939771,3,25,47,8,8,0,41,8,17,4,0,3,10,3,1,8
82.75,0.969135802,0.935185185,77.04660494,40.95935204,6,26,48,8,6,0,42,8,20,3,0,3,12,6,1,0
82.51,0.901234568,0.916666667,75.29141975,40.1650049,1,12,13,8,6,0,48,8,17,0,0,2,7,14,1,23
81.481,0.941358025,0.941358025,76.88898148,39.86156521,2,23,48,10,6,0,43,8,15,5,0,7,9,1,1,4
82.167,0.891975309,0.950617284,77.68796296,39.80152113,2,26,48,10,6,0,38,8,16,3,0,3,8,0,1,1
81.139,0.833333333,0.975308642,78.31944444,31.57516127,2,26,14,10,15,0,24,9,12,9,5,8,10,18,4,19
82.373,0.978395062,0.953703704,76.8583642,27.44790469,4,24,42,9,17,2,33,10,12,2,0,7,10,16,7,5
82.373,0.910493827,0.962962963,78.58521605,32.34107594,8,18,47,8,17,0,33,8,15,0,0,4,12,24,10,4
81.996,0.99382716,0.966049383,77.47901235,23.662552,3,24,5,9,17,3,34,10,12,1,4,4,6,17,10,11
80.727,0.450617284,0.990740741,77.2245679,19.22481095,0,25,2,8,19,0,48,9,18,0,1,8,0,5,10,21
82.133,0.867283951,0.919753086,77.47385802,35.71163903,0,12,0,10,6,0,48,8,20,0,0,2,0,0,10,0
83.882,1.0,0.737654321,50.95182099,27.905819,7,12,19,10,15,6,47,8,17,4,3,8,0,3,5,11
82.236,0.87654321,0.919753086,77.38811728,36.52731177,0,12,0,10,6,0,48,8,20,0,0,2,0,0,8,0
82.133,0.87962963,0.922839506,77.50765432,35.71163903,0,12,0,10,6,0,48,9,20,0,0,2,0,0,10,0
82.099,0.87037037,0.922839506,76.61910494,35.12458988,0,12,0,9,6,0,48,8,20,0,0,2,0,0,10,0
81.962,1.0,0.851851852,71.63132716,33.9866534,1,26,43,10,11,3,3,8,13,9,3,7,3,18,3,20
80.727,0.456790123,1.0,78.90416667,19.42592039,0,26,16,10,11,0,40,10,20,0,4,10,12,11,9,23
84.053,1.0,0.799382716,64.99391975,39.99726164,8,12,0,10,6,0,32,8,20,0,0,2,0,24,10,0
84.465,1.0,0.697530864,47.96830247,32.75835726,5,21,0,10,12,6,10,9,16,0,2,2,1,15,9,19
83.368,1.0,0.87654321,71.04376543,39.82740462,8,22,48,9,8,0,46,10,14,10,4,8,8,23,2,12
83.813,1.0,0.783950617,63.15364198,40.61625521,7,21,26,8,13,1,8,8,13,2,3,2,5,9,8,3
84.122,1.0,0.814814815,66.8366358,44.42930662,7,25,35,8,16,0,48,9,18,0,1,2,1,23,1,22
82.476,0.935185185,0.922839506,78.1862963,40.28936146,4,20,48,10,8,0,40,8,18,3,0,6,9,5,1,5
82.133,1.0,0.904320988,73.23867284,26.60395249,0,26,28,9,8,5,29,10,14,2,2,10,2,21,4,24
80.693,0.462962963,0.990740741,78.06929012,19.7036486,0,24,48,9,6,0,0,9,14,4,0,8,12,0,10,10
83.539,1.0,0.851851852,70.70287037,43.44024642,6,15,36,8,15,0,47,9,15,1,0,2,12,22,1,8
82.133,0.87654321,0.956790123,78.03759259,32.6995909,5,24,36,8,12,0,21,8,7,0,0,3,12,24,10,0
82.922,1.0,0.904320988,74.41141975,35.35220601,5,26,46,9,6,1,18,10,17,2,0,3,4,16,6,10
82.407,1.0,0.885802469,71.4695679,30.86938354,0,26,12,8,17,5,48,10,18,6,2,10,2,23,1,1
83.402,1.0,0.839506173,60.93330247,27.30407537,4,13,14,10,19,6,36,10,15,0,3,8,11,12,4,2
83.436,1.0,0.830246914,66.32734568,33.15941543,6,17,25,8,14,4,20,8,20,7,1,3,12,6,9,4
83.402,1.0,0.793209877,64.81512346,32.8222561,7,16,35,10,6,2,9,9,18,3,3,7,1,2,5,19
83.23,1.0,0.867283951,69.83469136,29.18433727,4,24,19,10,18,5,12,8,20,10,1,3,9,22,8,4
80.727,0.966049383,0.956790123,77.92611111,18.93960872,8,12,0,10,20,0,0,8,20,10,0,10,12,0,10,0
84.225,1.0,0.811728395,66.44611111,44.53737075,8,14,6,9,17,0,13,8,13,0,0,2,6,0,1,0
82.03,0.969135802,0.953703704,77.895,21.83709394,8,12,0,9,20,0,0,8,20,10,0,8,10,0,8,0
80.761,0.978395062,0.947530864,77.60635802,19.8947775,8,12,8,10,20,0,0,9,20,10,0,10,12,4,10,0
83.436,1.0,0.833333333,65.79435185,34.02947609,5,23,43,9,14,4,13,10,17,10,2,7,2,7,3,7
81.413,0.959876543,0.932098765,76.75796296,37.54403199,2,26,47,10,7,0,45,9,15,6,0,7,11,4,2,4
82.99,1.0,0.895061728,73.84845679,42.5537142,6,26,48,8,6,0,38,8,20,7,0,7,8,0,1,6
82.133,1.0,0.830246914,68.38660494,44.21432909,8,12,0,10,20,0,22,10,20,0,0,10,12,24,1,24
84.053,1.0,0.75308642,61.73098765,42.52674732,8,19,32,8,9,1,1,8,19,8,0,2,8,10,9,13
81.824,1.0,0.87037037,72.42441358,32.38582544,2,25,0,10,6,3,34,8,12,2,4,8,10,19,4,3
81.139,0.824074074,0.962962963,78.29580247,21.76516346,1,24,25,8,7,1,36,8,20,0,1,10,0,1,8,3
80.761,0.484567901,0.990740741,78.08876543,20.76582014,0,26,12,9,12,0,47,9,13,10,1,10,0,16,9,17
83.23,1.0,0.833333333,70.25308642,37.82899061,6,22,18,8,12,3,13,9,16,3,2,6,11,22,1,10
82.75,1.0,0.87345679,71.02638889,28.82302324,3,22,23,10,20,5,10,8,18,8,1,7,4,7,3,12
82.716,1.0,0.888888889,71.7754321,26.11230088,5,24,3,9,9,4,48,10,12,1,2,9,2,14,7,7
82.545,0.962962963,0.882716049,74.16382716,40.6788191,0,19,34,9,18,1,11,8,18,3,1,3,9,23,1,0
82.682,1.0,0.938271605,70.91302469,22.06851318,4,12,11,9,11,6,43,10,19,5,3,8,8,15,8,4
81.927,0.867283951,0.932098765,77.78867284,34.41726166,0,12,4,10,6,0,29,9,18,0,3,2,11,10,10,6
82.167,0.978395062,0.901234568,75.59033951,29.37399027,3,25,21,8,9,1,31,9,7,0,2,10,5,7,6,13
81.481,0.891975309,0.941358025,77.92833333,39.04227718,0,20,48,10,6,0,40,8,19,3,0,9,11,0,1,6
85.562,1.0,0.617283951,39.3675,38.71918279,8,12,48,8,20,6,0,8,20,10,0,2,0,24,1,0
82.476,0.916666667,0.947530864,77.45759259,39.64721675,2,26,48,10,6,0,40,9,16,3,0,4,12,2,1,5
82.853,0.966049383,0.932098765,77.30271605,40.9493073,6,26,40,10,6,0,31,8,20,3,0,3,12,0,1,0
82.202,0.913580247,0.944444444,77.75907407,37.87755967,1,16,48,10,9,0,6,10,16,0,4,10,9,10,1,2
80.761,0.410493827,0.981481481,77.4537037,19.371879,0,26,0,8,20,0,0,10,20,0,0,10,12,24,10,0
82.27,0.854938272,0.935185185,76.71083333,39.03096517,0,23,5,8,10,0,40,10,20,0,0,2,9,12,2,10
80.83,0.651234568,0.959876543,77.87435185,20.64901481,2,26,0,9,17,0,0,9,16,2,0,8,11,20,10,0
80.761,0.422839506,0.978395062,77.53268519,19.36423685,0,26,8,8,20,0,8,10,20,0,0,10,12,24,10,0
83.608,1.0,0.830246914,64.42283951,31.31165051,6,25,47,8,16,5,21,8,13,6,2,3,9,22,8,21
81.962,0.833333333,0.938271605,77.14203704,35.73450675,0,15,1,9,6,0,17,9,16,2,1,7,9,12,2,14
81.413,0.87037037,0.907407407,76.22364198,32.39781189,0,22,35,9,9,1,38,9,14,0,0,6,9,5,4,4
82.956,1.0,0.898148148,71.97339506,30.21066012,7,25,3,8,17,1,15,10,19,7,2,7,1,10,6,23
81.687,0.99382716,0.916666667,75.53675926,41.39511781,2,23,46,10,6,0,44,8,15,5,0,7,12,3,1,7
82.202,0.898148148,0.950617284,77.58259259,39.7979083,2,26,48,10,6,0,38,8,20,7,0,3,8,5,1,3
81.139,0.975308642,0.87962963,75.22694444,26.27688514,3,26,33,10,9,2,14,9,13,7,0,9,2,21,9,7
83.059,1.0,0.858024691,68.94222222,28.83784817,0,12,0,8,6,6,0,10,20,10,0,2,0,0,10,10
81.55,0.589506173,0.972222222,77.82925926,24.51945381,2,21,25,8,9,0,21,9,11,10,1,6,8,10,7,23
83.368,1.0,0.827160494,67.45740741,29.39427255,0,12,48,8,20,6,0,8,20,0,0,2,0,0,10,0
84.156,1.0,0.762345679,55.97833333,34.28611436,4,15,38,8,18,6,23,8,15,3,1,2,10,15,6,21
83.196,1.0,0.848765432,70.45006173,29.43403984,0,12,48,9,20,5,0,9,19,0,0,2,0,0,9,0
83.368,1.0,0.824074074,67.53484568,29.50675814,0,12,40,8,20,6,8,8,20,0,0,2,0,4,10,0
82.716,1.0,0.882716049,71.70333333,22.94914122,3,24,14,10,8,5,13,8,15,8,1,6,2,5,9,18
82.407,1.0,0.87654321,72.04126543,24.72420874,7,19,38,8,15,1,48,8,17,9,2,8,11,16,9,19
81.927,1.0,0.858024691,72.0270679,40.47258412,6,17,47,9,6,2,17,10,12,10,2,5,7,22,1,9
82.064,1.0,0.861111111,69.85824074,24.29566151,3,26,1,8,11,6,25,8,7,9,0,7,10,10,8,1
82.236,0.99691358,0.978395062,78.33867284,21.65322536,6,20,15,9,20,4,41,10,19,9,3,6,8,8,10,2
81.687,1.0,0.87037037,70.09725309,24.67661096,7,12,32,8,18,3,0,9,13,2,3,10,3,10,7,7
81.55,0.608024691,0.953703704,76.68277778,29.31750583,1,22,35,10,9,0,8,8,16,5,0,3,11,24,10,24
82.236,1.0,0.827160494,67.38441358,41.70882479,8,26,29,9,15,0,42,10,18,6,2,5,1,17,2,18
81.481,0.808641975,0.941358025,76.85453704,39.64328434,0,26,46,8,15,0,26,10,13,1,0,10,3,24,1,14
81.447,0.932098765,0.947530864,77.39169753,40.0283766,2,26,48,10,6,0,46,8,15,7,0,7,10,6,1,7
82.888,1.0,0.898148148,73.7812963,35.99878464,6,26,48,8,6,0,38,8,20,3,0,7,12,0,3,1
81.207,0.99691358,0.916666667,76.24780864,39.71717353,6,17,45,10,13,1,33,8,20,5,2,5,10,21,2,7
83.162,1.0,0.833333333,62.93052469,26.28000934,7,21,22,9,7,5,0,8,13,10,4,8,8,24,7,19
82.407,0.895061728,0.932098765,77.49432099,40.01986947,0,26,25,10,6,0,0,8,20,0,0,2,0,0,1,0
81.584,1.0,0.959876543,75.05003086,28.21479032,3,16,1,10,12,3,25,10,19,2,2,10,9,6,5,10
83.265,1.0,0.817901235,67.23367284,33.30948368,1,18,39,8,8,5,33,8,17,6,0,9,0,16,2,24
83.162,1.0,0.848765432,72.65583333,39.34178086,4,14,48,10,13,2,40,8,20,7,0,3,12,24,1,3
83.162,1.0,0.87962963,73.32682099,34.97860723,8,25,0,8,6,0,0,8,12,9,0,3,9,24,10,20
82.373,0.833333333,0.925925926,76.78354938,40.34630323,0,26,29,9,20,0,32,9,10,0,0,2,12,23,1,9
81.413,0.916666667,0.941358025,77.9629321,39.43957892,4,26,43,10,6,0,45,8,17,5,0,5,11,10,1,8
81.447,0.87345679,0.938271605,77.89604938,39.02848184,0,26,48,10,6,0,48,8,19,5,0,9,9,10,1,4
82.133,0.913580247,0.938271605,77.12777778,39.99261841,2,22,9,10,15,0,10,10,17,7,0,4,4,3,1,6
81.379,0.932098765,0.944444444,77.38055556,40.05056741,3,26,43,10,6,0,46,8,11,9,0,5,11,6,1,11
82.545,0.913580247,0.938271605,77.90796296,40.02790546,5,26,36,10,6,0,38,8,7,10,0,3,12,2,1,15
81.653,1.0,0.950617284,76.19830247,23.22040109,3,26,29,8,8,4,13,10,17,1,6,6,8,3,8,7
82.545,1.0,0.910493827,75.52024691,30.26516502,0,18,39,10,18,3,41,10,17,4,0,2,8,7,10,3
81.413,0.907407407,0.922839506,76.89345679,38.04518133,1,12,48,10,20,0,36,10,18,1,4,10,10,13,1,1
81.036,0.422839506,0.972222222,77.5007716,19.79568658,0,13,10,8,19,0,6,10,16,1,0,10,7,3,10,22
82.785,0.99382716,0.929012346,76.41743827,33.72204098,8,24,8,8,6,0,8,8,12,5,0,4,9,24,10,13
82.099,1.0,0.867283951,68.72435185,26.63988338,2,12,39,10,14,6,25,9,15,2,2,10,5,19,4,24
81.619,0.975308642,0.919753086,77.56024691,34.10150529,1,13,0,10,6,1,44,10,19,0,0,5,10,21,3,18
81.55,0.916666667,0.947530864,77.29932099,39.91258178,2,26,46,10,6,0,48,8,8,10,0,7,10,6,1,3
82.476,0.830246914,0.947530864,77.19697531,39.39584963,2,26,32,10,6,0,48,8,15,10,0,3,11,13,1,1
83.642,1.0,0.842592593,67.79987654,34.18000378,8,22,44,10,17,3,39,9,10,10,4,3,11,1,6,3
82.716,1.0,0.87654321,69.80472222,23.54510106,1,14,8,9,11,6,36,8,19,2,1,8,0,14,7,24
80.693,0.450617284,0.99691358,77.94814815,19.29947807,0,25,24,9,19,0,44,9,19,1,1,10,1,16,10,5
81.036,0.675925926,0.966049383,78.08469136,29.77296858,0,26,44,9,17,0,3,10,13,0,2,7,3,3,4,24
83.745,1.0,0.833333333,68.27262346,38.32865698,6,25,11,10,17,3,26,9,10,9,1,3,9,3,1,18
82.853,1.0,0.867283951,67.18432099,25.21126097,8,24,29,8,11,4,4,8,15,6,3,8,6,16,8,22
82.339,0.845679012,0.932098765,77.16095679,40.31342199,0,25,42,10,19,0,25,10,13,0,0,2,11,3,1,5
81.859,1.0,0.827160494,66.40401235,33.46398653,8,12,22,9,15,1,16,9,6,9,2,10,10,18,4,12
80.933,0.885802469,0.975308642,78.9017284,22.00562689,2,23,16,9,7,1,38,8,19,6,1,5,10,10,8,0
82.407,0.901234568,0.929012346,76.48799383,39.97549223,1,16,6,9,19,0,29,8,13,0,2,4,9,14,1,23
82.545,0.916666667,0.941358025,77.84104938,39.83604387,5,26,48,10,6,0,48,8,7,10,0,3,12,3,1,15
81.893,0.987654321,0.898148148,74.79904321,37.68765514,0,23,29,10,16,2,10,8,12,0,2,7,9,3,1,12
83.333,1.0,0.867283951,70.88351852,30.11948889,8,13,27,8,20,3,47,8,9,9,1,7,10,20,6,6
80.898,0.62345679,0.959876543,77.55194444,25.89830304,0,19,2,8,7,0,37,9,15,3,1,10,2,3,6,0
81.859,0.969135802,0.941358025,77.37682099,22.07413432,7,23,7,8,6,0,48,9,19,10,0,8,9,5,10,24
84.156,1.0,0.75,55.21259259,33.1701069,3,16,27,10,7,6,31,8,17,1,1,2,1,5,9,1
83.539,1.0,0.845679012,70.61277778,43.04722449,6,20,13,9,8,0,34,8,17,3,0,2,12,23,2,14
82.682,0.99691358,0.925925926,75.92830247,41.36938353,5,26,46,10,6,0,47,8,12,10,0,6,10,10,1,7
82.476,0.895061728,0.935185185,76.78993827,39.59703907,1,26,41,10,6,0,44,8,14,10,0,3,12,8,1,10
82.167,0.904320988,0.941358025,78.14074074,37.15553089,2,20,18,10,13,0,17,8,19,6,1,10,5,22,2,15
82.682,1.0,0.904320988,71.61765432,25.7162309,3,24,31,10,18,5,0,9,18,0,6,7,3,0,4,7
80.967,0.635802469,0.987654321,78.1570679,25.62153663,0,19,0,9,6,0,1,10,19,1,2,10,11,0,6,1
82.75,1.0,0.898148148,72.89419753,29.67785434,4,18,41,8,19,2,40,10,16,1,0,7,1,3,6,23
80.761,0.453703704,0.981481481,77.73623457,19.44411924,0,26,5,8,6,0,22,8,14,0,0,10,12,24,10,24
82.407,0.99382716,0.944444444,77.0737963,30.23755982,3,25,42,10,6,1,45,9,7,0,2,6,1,20,4,22
82.647,0.990740741,0.891975309,74.62608025,39.80700404,2,24,35,10,15,1,30,8,20,2,0,2,9,16,6,13
82.819,1.0,0.907407407,73.78203704,32.47837695,8,15,28,8,6,0,3,8,20,7,0,8,9,7,5,12
82.853,1.0,0.845679012,68.29651235,26.49342304,4,22,48,8,15,4,28,9,17,6,2,7,0,20,6,21
84.191,1.0,0.734567901,51.1783642,29.44605579,7,25,47,10,12,6,44,9,20,1,0,10,11,22,4,22
81.31,1.0,0.895061728,74.44280864,33.15799296,6,22,47,10,9,2,37,9,10,9,1,5,8,14,8,10
81.447,0.87037037,0.947530864,77.40561728,40.46554882,2,26,23,9,19,0,31,9,18,2,0,7,10,1,1,0
82.167,1.0,0.824074074,67.83493827,44.09135186,8,13,1,10,16,0,42,8,7,10,2,9,4,15,1,2
81.859,0.975308642,0.944444444,77.96021605,20.4979768,4,25,34,10,6,1,14,10,11,10,1,6,11,16,10,9
81.036,1.0,0.978395062,76.04929012,24.70471902,8,25,26,9,20,0,37,9,16,9,4,9,11,14,7,6
80.967,1.0,0.925925926,76.30271605,24.07838369,8,24,8,10,18,0,32,10,19,5,1,9,11,5,8,10
82.785,1.0,0.836419753,71.18885802,36.95801029,2,20,18,8,6,2,6,9,16,5,2,2,5,13,8,18
82.647,1.0,0.891975309,75.22382716,37.21793024,0,17,45,10,9,2,9,10,18,1,2,2,10,7,4,14
81.653,1.0,0.947530864,69.65546296,21.83321548,8,20,11,8,14,4,17,10,17,3,4,10,1,11,9,9
81.481,0.916666667,0.938271605,76.87694444,39.78464537,1,26,19,9,17,0,47,8,14,1,2,9,9,2,1,11
81.927,0.830246914,0.947530864,77.34283951,33.9895541,0,26,19,8,18,0,34,8,13,0,1,2,11,5,8,11
81.516,0.842592593,0.932098765,76.39398148,40.54682556,1,26,29,10,18,0,37,8,10,1,1,10,5,0,1,16
83.025,1.0,0.848765432,67.89848765,26.28170203,2,17,25,9,15,6,35,8,18,6,2,10,11,12,5,17
84.568,1.0,0.716049383,49.65234568,36.13515698,6,19,39,10,10,5,41,9,18,1,1,3,3,1,4,23
83.951,1.0,0.851851852,69.68975309,43.87563005,8,26,23,8,20,0,0,10,20,10,0,2,12,0,1,24
82.442,1.0,0.87962963,72.65407407,28.3066222,1,14,40,8,8,4,13,9,19,3,4,6,8,22,6,17
82.613,0.99691358,0.87345679,73.28324074,38.91272691,3,19,12,9,17,1,8,8,12,1,0,3,6,9,5,0
82.476,1.0,0.799382716,59.39080247,32.77445062,8,26,37,10,18,4,48,9,18,9,1,10,9,13,3,6
82.785,1.0,0.87654321,75.29697531,41.19835304,4,14,40,10,12,1,25,9,20,3,0,7,8,24,1,5
83.539,1.0,0.882716049,73.40564815,43.09809177,8,20,42,10,16,0,33,9,20,6,0,3,12,24,1,9
83.642,1.0,0.817901235,66.15867284,42.39791541,8,19,6,10,16,1,45,8,11,10,4,8,6,15,1,1
81.722,1.0,0.836419753,67.36888889,29.97243517,8,18,45,10,7,2,38,9,13,1,4,9,9,24,5,16
82.27,0.99691358,0.87654321,73.4041358,24.49776629,4,25,12,8,9,3,28,8,18,3,0,10,10,7,10,1
82.373,0.842592593,0.916666667,75.56645062,39.34766788,0,12,21,8,6,0,10,10,15,0,0,3,12,8,1,5
82.442,0.901234568,0.947530864,77.34268519,39.87421092,2,26,43,9,6,0,48,8,13,6,0,4,10,9,1,2
81.893,1.0,0.851851852,69.26466049,40.64726638,8,19,4,10,19,0,44,8,11,10,3,10,7,17,2,5
82.442,1.0,0.901234568,71.44679012,23.58679034,4,19,21,9,7,5,33,8,18,7,1,9,8,7,8,10
80.796,0.570987654,1.0,78.52330247,21.75461485,0,26,23,10,8,0,0,9,19,2,1,10,11,15,8,0
82.407,1.0,0.787037037,62.92851852,44.0759918,8,17,8,10,12,1,47,8,11,10,2,9,4,13,1,0
82.339,1.0,0.848765432,69.6612037,30.2426147,0,17,3,8,14,5,42,8,13,0,4,5,12,16,3,11
82.476,0.925925926,0.932098765,76.52299383,39.91669714,1,16,9,9,6,0,45,8,16,0,0,4,6,15,1,2
82.167,1.0,0.833333333,68.44104938,44.33476097,8,16,10,10,9,0,48,8,12,10,0,10,3,12,1,0
82.613,1.0,0.75308642,58.81910494,43.20516884,8,17,7,10,12,2,48,8,14,10,1,10,6,14,1,0
84.362,1.0,0.783950617,59.8141358,41.61375858,8,25,27,9,19,1,21,10,18,9,2,2,0,4,5,16
82.064,1.0,0.830246914,68.52324074,44.15739544,8,19,11,10,12,0,44,8,8,10,1,10,2,12,1,0
82.888,1.0,0.854938272,69.23058642,23.85111909,8,15,29,9,20,4,36,8,12,9,1,8,8,9,9,19
81.687,0.981481481,0.922839506,76.30549383,41.4990538,2,26,47,10,6,0,46,9,15,5,0,5,11,9,1,11
83.025,0.99691358,0.907407407,74.44938272,42.18471072,4,26,48,10,6,0,48,8,19,5,0,9,12,5,1,11
85.014,1.0,0.685185185,43.73425926,33.58092279,8,26,0,10,20,6,36,10,20,10,0,2,0,24,10,0
81.07,0.975308642,0.981481481,78.30345679,25.25939899,3,26,12,10,15,2,2,10,17,0,4,10,9,9,7,13
81.516,0.882716049,0.941358025,77.91583333,39.04737343,0,26,48,10,6,0,43,9,11,9,0,5,10,10,1,3
81.722,0.978395062,0.929012346,76.80123457,41.01216541,2,26,48,10,6,0,40,8,18,5,0,9,12,8,1,5
81.893,0.938271605,0.919753086,75.8154321,26.47857394,4,25,21,8,9,1,19,8,20,7,1,6,4,16,8,16
82.545,1.0,0.796296296,60.51780864,41.33244299,8,17,35,9,12,2,33,10,13,1,3,9,4,3,1,2
82.27,0.99691358,0.87654321,75.24802469,32.04050964,1,12,3,10,7,2,42,9,19,7,0,7,7,9,5,8
82.373,1.0,0.771604938,55.38364198,28.56969137,8,12,35,9,12,4,35,10,20,5,0,5,0,21,10,5
82.099,1.0,0.845679012,69.97299383,31.70944267,2,17,41,9,18,5,28,8,19,0,2,5,10,24,3,19
82.167,0.830246914,0.929012346,76.69811728,40.44271207,0,13,20,9,11,0,18,9,19,0,0,8,3,0,1,1
83.333,1.0,0.885802469,73.64648148,42.54644682,7,13,40,10,19,0,3,9,18,10,1,3,11,23,1,23
80.727,0.885802469,0.981481481,79.48589506,33.52814538,8,19,19,9,12,0,20,8,18,1,5,5,10,8,4,4
80.864,0.981481481,0.99382716,78.07432099,18.48343926,8,26,30,8,20,0,36,8,15,0,4,10,0,6,10,14
